,특징,맛_음식
10,"['청송 주왕 사과막걸리 특징', ' 1. 느리지만 제대로된 전통방식으로 만든다.', '막걸리는 집집이 맛이 다르고 깊이가 다를 수밖에 없다. 그 이유는 집마다 떠돌아다니는 효모가 다르고 그에 따라 생성되는 균이 다르기 때문이다. 청송양조장을 이끌고 있는 정우기 대표는 고두밥을 찌고 누룩을 섞어 효모를 발생하게 한 후 종균을 배합하고 공기 중에 떠다니는 효모가 섞이면서 자연스럽게 숙성되어 만들어지는 전통방식의 막걸리를 고집하고 있다. 막걸리 주입과 포장만 시스템에 변화를 주고 제조방식은 그 옛날 아버지가 하던 방식을 그대로 하고 있다.', ' 2. 80여 년의 양조장 역사, 경북의 향토뿌리기업 선정', ""청송양조장의 역사는 일제강점기로 거슬러 올라간다. 정 대표 선친 정무석(2003년 작고)은 청송양조장에서 20여 km 떨어진 이현리에서 지인과 함께 '대전양조장'을 세우고 6.25 때 전소된 건물을 지금의 청송양조장 자리에 다시 세웠다. 1980년대 초까지 호황을 누렸지만 사람들의 기호가 바뀌며 쇠퇴하였다. 당시 서울에서 상버을 하던 정기기 대표는 가업을 이어야 한다는 아버지의 권유로 양조장을 이어 받아 경북 청송을 대표하는 양조장으로 이끌고 있다."", ' 3. 좋은 원료, 정성, 그리고 기다림이 만드는 술', '청송에서 재배된 품질 좋은 국내산 쌀과 고두밥을 찌고 누룩을 섞어 효모를 발생하게 하는 전통방식, 그리고 발효와 숙성을 위한 기다림으로 청송양조장의 술은 태어나고 있다. 산도, 당도 측정, 자동온도조절 등 현대식 생산관리가 이뤄져 있지만 그렇다고 한 눈을 팔 수는 없다. 막걸리는 변화가 심해 매일 관리하고 보살펴 주어야 제대로된 술이 나오기 때문이다.']","['청송 주왕 사과막걸리 맛과 어울리는 음식', '청송 주왕 사과막걸리, 750ml, 6%', '진한 아이보리색에 청량감이 매우 좋은 술이다. 청송이 사과로 유명하고 술 제조과정에 사과 과즙이 들어갔지만 전체적으로 사과맛보다는 사과의 맛있는 산미와 청량감이 이 술의 특징이라고 할 수 있다. 입 안의 느낌이 신선하고 마시고 난 후에 매우 개운하다. 과일샐러드 등 가벼운 음식과 잘 어울린다.']"
11,"['고소리 술 특징', ' 1. 오메기 떡', '\n\t고소리술을 만들기 전, 오메기술을 만들어야 한다. 그러기 위해선 우선 오메기 떡을 만들어야 하는데, 오메기 떡은 차좁쌀을 가루로 만들어 반죽한 후, 끓는 물에 삶아내 건진다. \n\t\n\t다 삶아진 오메기 떡을 잘 으깨 누룩가루와 물을 섞어 항아리에 넣고 일주일 정도 발효시키면 상층부에 맑은 청주인 오메기 술이 탄생하게 되고 이 오메기 술을 증류하면 고소리 술을 얻을 수 있다.\n', ' 2. 느림의 술', '좁쌀이 술이 되어가는 제주샘주의 술은 오랜 시간의 발효, 숙성의 기간을 정성스럽게 거치게 된다. 제주지역에서 자라는 청정 농산물을 엄격하게 선별하고, 화산 천연 암반수를 이용해 빚은 술을 2번의 여과를 통해 맑게 만들고 증류하여 최소 1년 이상 숙성해야 비로소 고소리 술이 탄생하게 된다.', ' 3. 찾아가는 양조장', ""제주샘주 양조장은 '찾아가는 양조장'으로 많은 관광객들이 술 뿐만이 아니라 칵테일체험, 쉰다리 만들기 체험, 오메기떡 만들기 체험, 술 시음 등 다양한 체험 활동이 가능하며 애월읍의 주변 관광도 가능하다."", '제주샘주를 찾아와 다양한 문화를 즐길 수 있도록 많은 정성을 쏟고 있으며 또한 자체 지하수를 보유하고 있어 제주만의 청정지하암반수를 그대로 마셔볼 수 있는 소비자와 가까이 있는 양조장이다.']","['고소리 술 700ml 맛과 어울리는 음식', '고소리 술 700ml, 6%', '신선한 곡물향과 단맛이 술을 전체적으로 부드럽게 만들고 혀를 자극시키는 알코올이 매우 인상적이다. 입 안에 향이 오래남고 목넘김이 부드럽다. 생선회와 잘 어울린다.']"
12,"['니모메 특징', ' 1. 세월을 잇는 향기에 물들다', ""\n\t'니모메'를 생산하고 있는 제주샘영농조합은 고려시대부터 3대 명주로 손꼽히는 제주도 전통술인 고소리술과 오메기술을 함께 생산하고 있는 곳이다. \n\t\n\t제주도의 전통술을 계승 발전시키면서 젊은 층을 위한 니모메, 프리미엄 증류주 세우리 등 새로운 제품을 개발에도 매진하며 제주의 전통문화와 청정 자연을 담아 세계인이 인정할 수 있는 한국술로 나아가고 있다.\n"", ' 2. 6년 연속 대한민국 우리술품평회를 휩쓸다', '\n\t제주샘영농조합은 생산하는 고소리술과 니모메로 매년 한국술을 평가하는 대한민국 우리술품평회에서 2011년부터 2017년까지 6년 연속 수상이라는 놀라운 기록을 가지고 있는 역량 있는 제조사이다. \n\t\n\t또한 IWSC, 몽드셀렉션 등 세계적인 주류품평회에서도 연이어 수상하며 제품력을 인정 받고 있다.\n', ' 3. 2014년 찾아가는 양조장으로 선정되다', ""\n\t2014년 제주샘영농조합은 농식품부에서 지원하는 '찾아가는 양조장'에 선정되었다. '찾아가는 양조장'은 양조장 문화체험과 지역관광을 연계하는 전통주문화체험관광상품이다. \n\t\n\t오메기술의 원료가 되는 오메기떡 만들기 체험, 제주도의 전통 음료 쉰다리 만들기 체험, 그리고 오메기술과 고소리술을 이용한 전통주칵테일 만들기 체험 등 다양한 체험 프로그램이 운영되고 있다.\n""]","['니모메 맛과 어울리는 음식', '니모메, 375ml, 11%', '\n\t진한 황금 빛깔의 약주로 귤 껍질(진피)과 찐 고구마의 향이 가득 올라오는 것이 특징이다. \n\t\n\t은은한 단맛이 전체적인 술 맛을 맛있게 만들고 산미가 적고 술이 가벼워 누구나 편하게 즐길 수 있는 술이다. 목 넘김이 가볍고 마시고 난 후의 느낌이 산뜻하다. 흰 살 생산 회와 잘 어울린다.\n']"
13,"['김포예주 프리미엄 특징', ' 1. 친근감 있게 입안을 감싸는 거부할 수 없는 맛', ""\n\t'김포예주 프리미엄'은 우선 패키지 디자인부터 현대적인 느낌을 담아 세련된 모습이다. 마치 고급 와인을 연상케하는 포장으로 선물용 전통주로 손색이 없다. \n\t\n\t김포예주에서 '예'는 우리가 차례를 지낼 때의 의미인 예(禮) 대신 '단술'을 뜻하는 예(醴)를 사용하고 있는 만큼 달콤함이 이 술의 특징이다. 바디감은 라이트한 편으로 젊은 여성층부터 지긋한 어르신까지 달짝지근한 술을 좋아하는 분들에게 제격인 제품이다.\n"", ' 2. 국내외 주류품평회에서 인정한 김포양조의 양조기술', ""\n\t'김포예주'를 생산하고 있는 김포양조의 양조기술은 국내외 주류 전문가 들에게 인정 받고 있다. \n\t\n\t국세청에서 주최한 제1회 대한민국 주류품평회에서 은상을 수상한 것을 시작으로 2011년 대한민국 우리술품평회 약주청주 부문 장려상 수상, 2013년 대한민국 우리술품평회 약주청주 부문에서 최우수상을 수상하고 이듬해 미국 샌프란시스코 국제 주류품평회에서 브론즈 메달 수상, 몽드셀렉션 주류품평회에서 실버 메달을 수상하며 국내외 주류 전문가들에게 맛과 품질을 인정 받은 우수한 제품이다.\n"", ' 3. 현대적 양조시설을 갖추고 전통과 과학을 접목하다', '경영과학화와 품질관리를 인정 받은 김포양조는 2001년 전통주 제조업계 최초로 ISO9002 인증을 획득하며 김포시 월곶면에서 현대적인 양조시설을 갖추고 소비자가 믿고 마실 수 있는 안전하고 맛있는 술을 생산하고 있다.']","['김포예주 프리미엄 맛과 어울리는 음식', '김포예주 프리미엄, 750ml, 13%', '연한 호박색의 약주로 은은한 고소함이 올라오며, 단맛과 쓴맛이 처음에 느껴지고 시간이 지나면서 알코올에 의한 자극이 입 안을 꽉 차게 만든다. 술을 마시고 난 후에 아주 긴 여운이 남는 것이 매력인 술이다. 불고기와 잘 어울린다.']"
14,"['죽력고 특징', ' 1. 대한민국 식품명인 송명섭 명인이 정성껏 빚은 술', ""\n\t'죽력고'는 2003년 전라북도 무형문화재 제6-3호로 지정되었고 술을 빚는 송명섭 명인은 2012년 대한민국 식품명인 제48호로 지정되었다. \n\t\n\t죽력고를 계량화하여 대량생산을 하자는 수많은 제의를 받고 있지만 상업화와 자본의 논리로 전통주의 원형을 손상시킬 수 없다는 장인정신으로 지금도 전통적인 수공업 방식으로 소량만 생산하는 진귀한 술이다.\n"", ' 2. 중풍, 기력 회복에 큰 효험이 있어 약용으로 쓰인 술', '\n\t조선 말기 황현(黃玹)이 지은 야사(野史)인 《오하기문(梧下奇聞)》에서 고문을 당한 전봉준이 지역 주민들이 가져다 준 죽력고 세 잔에 기력을 찾았다는 구절이 나와 몸을 보호하는 명약주로 명성을 얻게 되었다. \n\t\n\t한의학에서는 죽력고에 생지황, 꿀, 계심, 석창포 등을 첨가하여 아이들이 중풍에 걸렸을 때 쓰는 구급약으로 활용하기도 하였으며, 중국 명나라 때 이시진이 저술한 의서 《본초강목(本草綱目)》, 1766년경 유중림이 《산림경제》를 증보하여 엮은 농서인 《증보산림경제(增補山林經濟)》, 1872년경 실학자인 서유구가 지은 박물학서인 《임원십육지(林園十六志)》 등에서는 죽력고가 혈압과 천식, 중풍, 뇌졸중, 발열 등의 증상을 완화하는데 효능이 있다고 언급하고 있다.\n', ' 3. 2014년 찾아가는 양조장으로 선정되다', '\n\t제조사 태인합동주조는 2014년 농림축산식품부에서 지원육성하는 찾아가는 양조장에 선정되었다. 찾아가는 양조장은 소비자가 직접 양조장에 찾아가 전통주 관련 다양한 체험을 듣고 보고 경험하는 프로그램이다. \n\t\n\t전통주 원료인 누룩과 효모에 대한 소개, 약주와 소주의 차이, 죽력고 만들기 체험 등 태인합동주조만의 특화된 전통주 체험 프로그램을 체험할 수 있다.\n']","['죽력고 맛과 어울리는 음식', '죽력고, 700ml, 32%', '죽력고는 연록색을 띠며 알싸하고 상쾌한 맛이 나며 대나무 특유의 향이 난다. 살짝 한약냄새가 나면서 알코올 두수 35%의 고도주답게 강한 알코올 향이 느껴진다. 첫맛은 청량감 있게 다가오지만 살짝 단맛이 느껴지고 진한 알코올 기운이 혀를 자극한다. 죽력고의 안주로는 담백한 음식도 좋지만 단맛이 살짝 도는 떡갈비와 같은 안주도 잘 어울린다.']"
15,"['매실원주 특징', ' 1. 좋은 재료, 좋은 사람, 좋은 제품', ""\n\t더한주류는 최상의 원료로 정직과 정성으로 최상의 제품을 만든다는 철학을 고집한다. 한씨 집안에 선대로부터 내려오는 제조방법으로 국내 최초의 황매실과 매실청, 천연 꿀을 가미한 매실주를 현대적인 시스템을 기반으로 탄생시켰다. \n\t\n\t두산에서 '백화수복', '처음처럼' 등의 성공작을 만든 박경준 고문과의 조우를 통해 국내 최초의 황매실과 매실청, 천연꿀을 가미한 '매실원주'를 탄생시켰다.\n"", ' 2. 변함 없는 재료에 대한 철학', '\n\t매실원주는 황매실을 고집하여 만들어진다. \n\t\n\t수확의 어려움, 보관의 까다로움을 기꺼이 껴안으며, 재료에 대한 철학을 확고히 하고 있다. 수확의 어려움을 자체적으로 가지고 있는 매실밭에서 해결하고 보관의 까다로움을 급속냉동방식의 특허로 혁신하였다. \n\t\n\t번거로움이 따라 타 업계들이 청매실을 사용할 때에도 매실원주는 그 번거로움을 마다치 않으며 최고의 원료만을 사용하고 있다.\n', ' 3. 높은 주세를 감수하고 지켜는 품질', '\n\t우리나라 주세법상 과실주는 과실을 발효한 술이다. 매실은 당이 적어 발효가 안되어 리큐르로 구분되어 72%의 주세율이 부과되는 반면, 과실주는 30%의 주세율이 부과되기에 국내의 타 매실주는 기타 과실주에 매실주를 첨가하여 과실주로 제조한다. \n\t\n\t그러나 매실원주는 높은 주세를 감수하면서도 좋은 술, 양질의 매실주를 고객에게 전하고자 하는 신념 하나로 매실원주를 만들고 있다.\n', ' 4. 국내외 주류품평회 수상, 수상, 또 수상', ""\n\t대한민국 우리술품평회 리큐르부문 최우수상(2014), 대상(2016) 수상, 대한민국 쥬류대상 리큐르 부문 2년 연속 금상 수상(2015, 2016), 세계3대 주류품평회 몽드셀렉션 3년연속 금상 수상, 샌프란시스코 주류품평회(SWSC) 2년 연속 은상 수상, 영국 주류품평회(IWSC) 은상수상(2014) 등 '매실원주'를 생산하는 '더한주류'의 국내외 수상기록은 즐비하다. \n\t\n\t한국을 넘어 세계인이 인정한 매실원주의 제품력이 빛을 발하고 있다.\n""]","['매실원주 15도 맛과 어울리는 음식', '매실원주, 300ml, 15%', '맑은 담황색의 술로 상큼한 매실향이 강하다. 입에 넣으면 단맛이 처음에 느껴지고 서서히 박하같이 입을 시원하게 만든다. 단맛이 있어서 술이 좀 더 부드럽게 느껴지고 묵직하게 느껴진다. 목넘김은 매우 깔끔하다. 양념된 고기류와 잘 어울린다.']"
16,"['오매락퍽 특징', ' 1. 퍽토기에 쌓여 있는 귀한 술', ""\n\t'오매락퍽'은 국내외 주류품평회에서 우수한 성적을 거두며 제품력을 인정 받았다. '오매락퍽'은 제품력 뿐만 아니라 독특한 패키지 디자인으로도 유명하다. 황토빛 토기에 쌓여 있어 제품에 나무망치가 동봉되어 있다. \n\t\n\t'퍽토기'라 이름 붙인 토기는 술의 맛과 향을 유지하기 위해 특별히 제작된 과학적 숙성 저장고이다. 좋은 술을 도자기병에 이중 보관하듯이 최고의 맛과 품질을 위해 적당한 산소호흡을 통해 자연 숙성 할 수 있도록 제작되었다. \n\t\n\t또한 토기는 우리나라 전통주의 맛과 멋을 표현해 주고 있다.\n"", ' 2. 특별한 날을 더욱 특별하게 해주는 최고급 전통주', '\n\t샴페인을 펑 터뜨려 축제 분위기를 연출 하는 서양의 문화처럼, 퍽토기를 깬다는 것은 알을 깨는 새처럼 파란(破卵)의 의미로 새로운 시작과 성장, 용기, 변화 등을 의미하며, 상대방을 축하하고 기념하는 의미로 승진이나 제대를 축하하는 선물로 많이 사랑 받고 있다. \n\t\n\t특별한 기념일에, 특별한 사람과 특별한 자리에 특별한 즐거움으로 가치를 더할 수 있다.\n', ' 3. 배상면 선생의 이름을 걸고 빚는 술', '배상면주가는 국내 최초로 사람의 이름(故배상면)을 건 기업명을 내세울 만큼 정성으로 빚는 술에 대한 자부심이 있다. 대를 잇는 한국 술에 대한 사랑과 열정은 현 시대에 맞게 세대를 이어 계속 재현되고 있다.']","['오매락퍽 맛과 어울리는 음식', '오매락퍽, 500ml, 40%', '\n\t맑은 담황색의 술로 알코올에 잘 익은 과실향이 실려 올라온다. 술을 입에 넣으면 달콤함이 처음 느껴지고 뒤로 진한 알코올 맛이 느껴진다. \n\t\n\t푹 익은 매실의 맛과 알코올도수에 비해 입 안에 알코올의 퍼짐이 강하고 뜨거운 열기가 목에 오래 남아 있다. 입이 즐거운 술이다. 신선한 육회와 함께하면 좋은 술이다.\n']"
17,"['조선주조사 특징', ' 1. 3대를 잇는 경남 창원을 대표하는 양조명가.', '1945년 창원시 사화동에 문을 연 작은 정미소를 시작으로 정미한 쌀을 마을 사람들과 나누고 약수를 길어 막걸리를 빚었다. 그렇게 2대, 3대로 이어지고 있는 제조사 우포의 아침은 선조가 물려준 발효기술과 70여년 동안 응축된 양조에 대한 신념으로 전통과 현대를 잇는 술을 생산하고 있다. 소비자에게 친근하게 다가가는 술, 술 한잔의 가치를 생각나게 하는 술을 빚고 있는 창원을 대표하는 유구한 양조명가이다.', ' 2. 겨울연가 막걸리로 제2의 전성기를 열다.', '현재 우포의 아침을 이끌고 있는 박중협 대표는 2011년 창원대학교와 공동으로 자회사인 국내 최초 산학관 제조법인 우포의 아침을 설립하고 창녕공장을 건립한다. 이듬해 2012년 드라마 겨울연가가 일본에서 큰 방향을 일으키고 있을 때 겨울연가 막걸리를 출시하였다. 일본에서 선풍적인 인기로 그 해 경상남도 수출 유공탑을 수여받고 전통주의 발효기술과 농축기술을 토대로 건강음료, 발효식품 제조 등으로 사업을 확정하며 제2의 중흥기를 열었다.', ' 3. 체험형 복합공간 맑은내일 발효공장', '2018년 젊은세대에게 전통주를 알리고 경험하게 할 수 있는 전통주펍 맑은내일 발효공장을 오픈하였다. 세련된 분위기에서 전통 누룩으로 만든 프리미엄 막걸리를 마셔볼 수 있는 공간이다. 앞서 2017년에는 창원 북면에 있던 양조장을 복합문화공간을 만들어 양조시설, 우포의 아침의 양조 역사를 살려볼 수 있고 생산하는 제품을 시음하고 구매할 수 있다.']","['조선주조사 맛과 어울리는 음식', '조선주조사, 300ml/700ml, 14%', '약주 특유의 담황색을 가지고 있지만 한약 향 등은 전혀 느껴지지 않는 맑은술이다. 옥수수에서 나오는 듯 한 고소함이 있으며, 입속에 머금는 순간 적절한 부드러움이 느껴진다. 단맛, 신맛 등의 조화가 잘 이뤄져 있어서 부담되지 않는 맛과 향을 가지고 있다. 집안에서 홈술로 즐기기 좋은 술이며, 김치찌개, 된장찌개 등 일상의 음식과 즐기기 좋다.']"
18,"['고운달 오크 특징', ' 1. 마스터 블랜더 이종기 명인의 양조기술 결정체', ""\n\t'고운달 오크'는 한국 최초의 위스키 마스터블랜더 이종기 명인의 36년간 쌓아온 양조 기술을 집약한 최고급 증류주이다. 전통 기법의 오크통 숙성으로 오미자 본연의 맛과 향에 오크향이 조화로운 제품이다. \n\t\n\t오미자를 수확하여 3년이라는 발효, 숙성과정을 거친 후 증류하여 다시 3년을 오크통에서 숙성한 제품이다. 2017년 대한민국 우리술품평회 증류주 부문에서 대상을 수상하며 뛰어난 품질을 인정 받았다.\n"", ' 2. 엄선된 친환경 오미자로 빚은 명주', ""\n\t'고운달 오크'의 원료인 오미자는 천연의 다섯 가지 맛을 담아 절묘한 균형을 이루고 있어 라틴어로 'The maximowiczia Typica' 즉 '최상의 맛'이라는 뜻을 담고 있다. \n\t\n\t천연의 선홍색으로 매력적인 색조와 잘 익은 오미자에서 퍼지는 은은한 스파이스향, 그리고 오미자 특유의 5가지 맛이 어우러져 있다. 오미자는 문경이 재배의 최적지이며 옛 문헌에서도 문경의 지역특산물로 전해지고 있다.\n"", ' 3. 2016년 찾아가는 양조장으로 선정', '\n\t제조사 농업회사법인(주)제이엘(오미나라)는 2016년 농림축산식품부에서 지원육성하는 찾아가는 양조장에 선정되었다. \n\t\n\t와이너리 견학과 다양한 체험을 경험할 수 있다. 와인의 문화와 에티켓을 배워보는 와인 에티켓, 스파클링와인과 증류주의 제조 기법 등 교육 프로그램 등이 준비되어 있다.\n']","['고운달 오크 맛과 어울리는 음식', '고운달 오크, 500ml / 200ml, 52%', '\n\t잔잔한 초콜릿과 커피향, 그리고 마시고 난 다음에 느껴지는 기품 있는 오미자의 향. 부드럽게 넘어가는 목 넘김을 가지고 있다. 가벼운 안주류로 아몬드, 초콜릿, 올리브, 견과류, 육류로는 육포 등을 추천한다. 물론 과일 안주, 꿀물 등과 같이 마셔도 좋다. \n\t\n\t알코올도수가 상당히 높지만 맛 자체를 즐기기 위해 소량을 마시더라도 온더록이나 탄산을 가미하지 않고 있는 그대로 즐기는 것이 본연의 맛을 그대로 즐길 수 있다.\n']"
19,"['느린마을 막걸리 특징', ' 1. 사계절 다른 맛', '자연이 주는 유통기한에서 나오는 맛은 보관조건이나 계절에 따라 네 가지의 맛, 아니 더 많은 종류의 맛을 느낄 수 있는데 이는 첨가료가 들어가지 않아 자연이 발효하기 때문. 계절과 조건에 따라 변화하는, 한마디로 정의 내리기 어려운 느린마을 막걸리다.', ' 2. 느리고 정성스럽게', '느린마을 생 막걸리는 매일매일 신선한 술을 빚는다. 미생물의 속도를 따라 전문가의 손으로 섬세하게 빚고 있기 때문에 술을 빚는 시간이 조금 오래 걸릴 수는 있지만 그 맛은 결코 어디에서도 뒤쳐지지 않는다. 효모가 만들어 내는 이 신비로운 과정을 보채지 않는 것이 원칙이다.', ' 3. 생쌀 발효 법', ""\n\t배상면주가 특유의 밥을 찌지 않고 생쌀을 갈아 발효시키는 이른바 '생쌀 발효 법'으로 만드는 막걸리는 언제나 그 풍미와 부드러운 목 넘김을 그대로 느낄 수 있는 특징이 있다. \n\t\n\t항상 술을 제조해서 판매하는 사람들이 아닌, 이야기를 만들고 문화를 만들기 위해 노력하고 있는 배상면주가의 막걸리는 그 기술과 정성이 가득한 막걸리다.\n""]","['느린마을 막걸리 맛과 어울리는 음식', '느린마을막걸리 750ml , 6%', '여름에 잘 익은 과일향이 올라오고 독특한 단맛을 가지고 있는 것이 특징이며, 입 안에 연하게 남는 쓴맛이 음식과의 조화를 잘 이룬다. 새우 소금구이가 어울린다.']"
